資料日期,基金代號,單位淨值,發行單位數,總淨值
"1130515",="00794B","41.28","31,687,000","1,308,027,008"
"1130515",="00793B","32.725","4,526,000","148,114,569"
"1130515",="00792B","33.633","1,560,115,000","52,470,930,870"
"1130515",="00791B","55.966","253,600,000","14,192,914,547"
"1130515",="00790B","54.822","2,100,000","115,125,321"
"1130515",="00789B","51.56","265,600,000","13,694,421,351"
"1130515",="00788B","31.386","35,206,000","1,104,963,956"
"1130515",="00787B","34.4","15,306,000","526,519,125"
"1130515",="00786B","34.107","35,566,000","1,213,063,608"
"1130515",="00785B","35.532","877,966,000","31,195,944,618"
"1130515",="00784B","38.492","2,993,000","115,207,762"
"1130515",="00782B","32.431","23,467,000","761,055,792"
"1130515",="00781B","32.355","5,836,000","188,825,033"
"1130515",="00780B","37.352","239,602,000","8,949,600,156"
"1130515",="00779B","30.537","946,650,000","28,907,522,768"
"1130515",="00778B","36.176","1,397,650,000","50,561,282,928"
"1130515",="00777B","34.867","1,679,150,000","58,546,789,215"
"1130515",="00773B","36.789","2,458,790,000","90,455,882,642"
"1130515",="00772B","35.391","3,754,290,000","132,869,249,447"
"1130515",="00768B","53.731","426,100,000","22,894,729,545"
"1130515",="00764B","30.365","1,179,000,000","35,799,776,855"
"1130515",="00761B","36.755","2,564,589,000","94,260,609,224"
"1130515",="00760B","54.82","401,520,000","22,010,824,249"
"1130515",="00759B","56.87","48,025,000","2,730,980,337"
"1130515",="00758B","53.18","5,525,000","293,836,321"
"1130515",="00756B","33.003","1,258,300,000","41,527,470,926"
"1130515",="00755B","34.369","179,730,000","6,177,156,806"
"1130515",="00754B","36.382","1,071,900,000","38,997,977,301"
"1130515",="00751B","34.152","4,391,103,000","149,965,245,542"
"1130515",="00750B","34.918","126,000,000","4,399,721,579"
"1130515",="00749B","31.776","952,000,000","30,251,068,861"
"1130515",="00746B","36.517","2,393,464,000","87,401,201,129"
"1130515",="00741B","38.708","11,628,000","450,092,712"
"1130515",="00740B","40.148","1,228,471,000","49,320,110,217"
"1130515",="00734B","15.7","33,979,000","533,344,922"
"1130515",="00727B","39.931","96,189,000","3,840,896,507"
"1130515",="00726B","33.915","1,160,489,000","39,357,483,842"
"1130515",="00725B","37.212","2,706,206,000","100,704,549,818"
"1130515",="00724B","34.602","2,949,275,000","102,051,853,617"
"1130515",="00723B","33.485","1,524,083,000","51,033,434,209"
"1130515",="00722B","38.199","1,428,239,000","54,557,858,395"
"1130515",="00721B","47.205","4,622,000","218,179,171"
"1130515",="00720B","34.862","4,056,609,000","141,422,295,268"
"1130515",="00719B","31.628","382,514,000","12,098,150,798"
"1130515",="00697B","35.594","30,212,000","1,075,363,000"
"1130515",="00696B","31.089","1,134,181,000","35,260,007,679"
"1130515",="00695B","35.013","34,686,000","1,214,467,304"
"1130515",="00694B","41.238","194,076,000","8,003,303,370"
"1130515",="00687B","30.385","4,967,787,000","150,947,043,717"
"1130515",="00679B","29.175","7,236,192,000","211,113,683,628"
"1130514",="00928","16.78","25,356,000","425,372,977"
"1130514",="00888","15.63","497,478,000","7,775,964,985"
"1130514",="00877","10.72","345,788,000","3,707,223,497"
"1130514",="00718B","20.803","483,501,000","10,058,467,456"
"1130514",="006201","20.98","14,946,000","313,568,101"
"1130514",="00942B","15.298","409,459,000","6,263,971,806"
"1130514",="00937B","15.68","8,624,805,000","135,234,998,564"
"1130514",="00933B","16.607","3,006,958,000","49,937,197,107"
"1130514",="00931B","14.417","2,023,398,000","29,171,439,771"
"1130514",="00890B","34.195","25,264,000","863,889,038"
"1130514",="00887","11.07","42,351,000","468,932,995"
"1130514",="00886","31.18","8,451,000","263,501,345"
"1130514",="00884B","30.644","53,940,000","1,652,915,719"
"1130514",="00883B","32.174","9,758,000","313,954,325"
"1130514",="00870B","29.576","524,151,000","15,502,271,354"
"1130514",="00867B","32.933","729,650,000","24,029,773,729"
"1130514",="00864B","45.472","117,222,000","5,330,256,669"
"1130514",="00863B","33.652","481,964,000","16,219,130,914"
"1130514",="00862B","32.846","642,381,000","21,099,729,501"
"1130514",="00860B","38.956","4,671,000","181,961,298"
"1130514",="00859B","42.374","4,511,000","191,149,881"
"1130514",="00858","31.53","20,874,000","658,131,820"
"1130514",="00857B","25.114","651,768,000","16,368,788,338"
"1130514",="00856B","38.853","8,292,000","322,165,142"
"1130514",="00853B","29.091","69,134,000","2,011,166,933"
"1130514",="00849B","37.144","530,106,000","19,690,211,095"
"1130514",="00848B","35.048","206,566,000","7,239,702,322"
"1130514",="00847B","27.56","11,305,000","311,562,400"
"1130514",="00846B","35.73","74,350,000","2,656,515,639"
"1130514",="00845B","33.116","201,551,000","6,674,511,672"
"1130514",="00844B","33.119","191,175,000","6,331,465,576"
"1130514",="00842B","33.02","9,767,000","322,526,241"
"1130514",="00841B","31.435","80,940,000","2,544,345,097"
"1130514",="00840B","31.785","59,931,000","1,904,929,569"
"1130514",="00836B","30.582","362,041,000","11,071,813,809"
"1130514",="00834B","34.623","20,198,000","699,318,891"
"1130514",="00831B","40.85","100,000","4,085,017"
"1130514",="00799B","32.737","9,036,000","295,813,383"
"1130514",="00795B","29.67","1,477,598,000","43,840,229,523"
"1130514",="00794B","41.464","31,687,000","1,313,875,198"
"1130514",="00793B","32.677","4,526,000","147,895,639"
"1130514",="00792B","33.59","1,560,115,000","52,404,895,406"
"1130514",="00791B","55.962","253,600,000","14,191,842,883"
"1130514",="00790B","54.789","2,100,000","115,057,757"
"1130514",="00789B","51.519","265,600,000","13,683,340,464"
"1130514",="00788B","31.35","35,206,000","1,103,693,445"
"1130514",="00787B","34.352","15,306,000","525,795,541"
"1130514",="00786B","34.071","35,566,000","1,211,775,800"
"1130514",="00785B","35.493","877,966,000","31,161,952,702"
"1130514",="00784B","38.463","2,993,000","115,121,094"
"1130514",="00782B","32.385","23,467,000","759,989,223"
"1130514",="00781B","32.307","5,836,000","188,541,965"
"1130514",="00780B","37.308","239,602,000","8,939,018,007"
"1130514",="00779B","30.449","936,150,000","28,504,656,751"
"1130514",="00778B","36.14","1,397,650,000","50,510,965,306"
"1130514",="00777B","34.825","1,672,650,000","58,249,898,767"
"1130514",="00773B","36.698","2,438,290,000","89,480,110,926"
"1130514",="00772B","35.298","3,754,290,000","132,519,733,881"
"1130514",="00768B","53.598","426,100,000","22,838,068,837"
"1130514",="00764B","30.285","1,179,000,000","35,705,735,639"
"1130514",="00761B","36.714","2,555,589,000","93,826,532,961"
"1130514",="00760B","54.79","401,520,000","21,998,181,566"
"1130514",="00759B","56.81","48,025,000","2,728,478,459"
"1130514",="00758B","53.16","5,525,000","293,713,512"
"1130514",="00756B","32.988","1,228,300,000","40,519,398,125"
"1130514",="00755B","34.319","179,730,000","6,168,230,657"
"1130514",="00754B","36.321","1,050,900,000","38,169,870,794"
"1130514",="00751B","34.12","4,392,103,000","149,857,205,008"
"1130514",="00750B","34.867","126,000,000","4,393,180,670"
"1130514",="00749B","31.737","952,000,000","30,213,646,508"
"1130514",="00746B","36.473","2,392,464,000","87,260,571,852"
"1130514",="00741B","38.691","11,628,000","449,902,218"
"1130514",="00740B","40.1","1,225,971,000","49,161,296,522"
"1130514",="00734B","15.68","33,979,000","532,825,998"
"1130514",="00727B","39.931","96,189,000","3,840,948,352"
"1130514",="00726B","33.881","1,160,489,000","39,318,451,457"
"1130514",="00725B","37.17","2,709,706,000","100,720,500,925"
"1130514",="00724B","34.56","2,948,275,000","101,891,088,609"
"1130514",="00723B","33.425","1,524,083,000","50,942,696,702"
"1130514",="00722B","38.14","1,428,239,000","54,473,555,267"
"1130514",="00721B","47.267","4,622,000","218,468,017"
"1130514",="00720B","34.832","4,063,609,000","141,542,139,891"
"1130514",="00719B","31.622","382,514,000","12,095,768,122"
"1130514",="00697B","35.551","30,212,000","1,074,075,100"
"1130514",="00696B","31.001","1,132,181,000","35,098,281,614"
"1130514",="00695B","34.959","34,686,000","1,212,601,663"
"1130514",="00694B","41.216","194,076,000","7,999,068,502"
"1130514",="00687B","30.307","4,967,787,000","150,558,949,185"
"1130514",="00679B","29.103","7,221,692,000","210,175,237,620"
"1130513",="00928","16.77","25,356,000","425,276,563"
"1130513",="00888","15.52","499,478,000","7,753,028,258"
"1130513",="00877","10.69","375,788,000","4,017,271,619"
"1130513",="00718B","20.828","483,501,000","10,070,137,258"
"1130513",="006201","21.02","14,946,000","314,221,906"
"1130513",="00942B","15.396","409,459,000","6,303,894,421"
"1130513",="00937B","15.774","8,524,805,000","134,470,187,415"
"1130513",="00933B","16.686","3,006,958,000","50,175,321,125"
"1130513",="00931B","14.51","2,023,398,000","29,359,379,448"
"1130513",="00890B","34.386","25,264,000","868,716,454"
"1130513",="00887","11.21","42,351,000","474,620,298"
"1130513",="00886","31.16","8,451,000","263,361,249"
"1130513",="00884B","30.676","53,940,000","1,654,663,319"
"1130513",="00883B","32.409","9,758,000","316,248,557"
"1130513",="00870B","29.548","524,151,000","15,487,819,996"
"1130513",="00867B","33.115","714,650,000","23,665,825,881"
"1130513",="00864B","45.51","117,222,000","5,334,770,616"
"1130513",="00863B","33.888","481,964,000","16,332,589,170"
"1130513",="00862B","33.095","642,381,000","21,259,345,604"
"1130513",="00860B","39.045","4,671,000","182,380,322"
"1130513",="00859B","42.411","4,511,000","191,315,213"
"1130513",="00858","31.47","20,874,000","656,879,458"
"1130513",="00857B","25.25","650,268,000","16,419,393,905"
"1130513",="00856B","38.889","8,292,000","322,465,642"
"1130513",="00853B","29.285","61,634,000","1,804,925,370"
"1130513",="00849B","37.195","530,106,000","19,717,397,946"
"1130513",="00848B","35.097","206,566,000","7,249,756,555"
"1130513",="00847B","27.731","11,305,000","313,496,399"
"1130513",="00846B","35.834","74,350,000","2,664,288,861"
"1130513",="00845B","33.18","201,551,000","6,687,478,935"
"1130513",="00844B","33.274","191,175,000","6,361,054,748"
"1130513",="00842B","33.18","9,767,000","324,039,772"
"1130513",="00841B","31.618","80,940,000","2,559,142,962"
"1130513",="00840B","31.947","59,931,000","1,914,629,169"
"1130513",="00836B","30.761","362,041,000","11,136,797,106"
"1130513",="00834B","34.805","20,198,000","702,994,403"
"1130513",="00831B","40.897","100,000","4,089,727"
"1130513",="00799B","32.93","9,036,000","297,556,753"
"1130513",="00795B","29.912","1,477,098,000","44,183,373,776"
"1130513",="00794B","41.544","31,687,000","1,316,394,663"
"1130513",="00793B","32.888","4,526,000","148,849,867"
"1130513",="00792B","33.805","1,558,615,000","52,689,388,695"
"1130513",="00791B","56.003","253,600,000","14,202,298,902"
"1130513",="00790B","54.994","2,100,000","115,487,135"
"1130513",="00789B","51.82","265,600,000","13,763,344,308"
"1130513",="00788B","31.51","35,206,000","1,109,322,638"
"1130513",="00787B","34.553","15,306,000","528,864,364"
"1130513",="00786B","34.234","35,566,000","1,217,555,663"
"1130513",="00785B","35.642","877,966,000","31,292,502,442"
"1130513",="00784B","38.528","2,993,000","115,315,100"
"1130513",="00782B","32.554","23,467,000","763,950,890"
"1130513",="00781B","32.503","5,836,000","189,684,509"
"1130513",="00780B","37.463","239,602,000","8,976,133,729"
"1130513",="00779B","30.628","936,150,000","28,672,153,066"
"1130513",="00778B","36.315","1,397,650,000","50,755,167,505"
"1130513",="00777B","35.019","1,672,650,000","58,574,117,252"
"1130513",="00773B","36.937","2,438,290,000","90,062,346,050"
"1130513",="00772B","35.569","3,739,790,000","133,020,744,204"
"1130513",="00768B","53.898","416,600,000","22,454,072,185"
"1130513",="00764B","30.474","1,179,000,000","35,929,369,843"
"1130513",="00761B","36.933","2,546,589,000","94,051,966,983"
"1130513",="00760B","54.91","401,520,000","22,047,156,481"
"1130513",="00759B","57.16","48,025,000","2,744,885,078"
"1130513",="00758B","53.41","5,525,000","295,116,688"
"1130513",="00756B","32.976","1,228,300,000","40,504,147,778"
"1130513",="00755B","34.518","179,730,000","6,203,940,212"
"1130513",="00754B","36.542","1,050,900,000","38,401,804,607"
"1130513",="00751B","34.317","4,397,103,000","150,895,085,825"
"1130513",="00750B","35.049","126,000,000","4,416,168,491"
"1130513",="00749B","31.762","952,000,000","30,237,183,875"
"1130513",="00746B","36.642","2,393,964,000","87,720,190,705"
"1130513",="00741B","38.734","11,628,000","450,402,263"
"1130513",="00740B","40.299","1,226,971,000","49,445,405,151"
"1130513",="00734B","15.7","33,979,000","533,465,514"
"1130513",="00727B","39.996","96,189,000","3,847,201,803"
"1130513",="00726B","33.928","1,160,489,000","39,372,453,333"
"1130513",="00725B","37.378","2,714,206,000","101,452,004,588"
"1130513",="00724B","34.731","2,948,275,000","102,397,354,251"
"1130513",="00723B","33.631","1,524,083,000","51,255,959,195"
"1130513",="00722B","38.371","1,428,239,000","54,802,294,829"
"1130513",="00721B","47.284","4,622,000","218,545,063"
"1130513",="00720B","35.021","4,065,609,000","142,380,250,624"
"1130513",="00719B","31.659","382,514,000","12,110,176,946"
"1130513",="00697B","35.68","30,212,000","1,077,949,948"
"1130513",="00696B","31.171","1,132,181,000","35,290,863,283"
"1130513",="00695B","35.085","34,686,000","1,216,946,526"
"1130513",="00694B","41.261","194,076,000","8,007,837,684"
"1130513",="00687B","30.49","4,971,787,000","151,591,037,618"
"1130513",="00679B","29.267","7,216,692,000","211,213,161,739"
"1130510",="00928","16.7","25,356,000","423,444,401"
"1130510",="00888","15.42","500,478,000","7,719,443,659"
"1130510",="00877","10.82","377,288,000","4,080,975,716"
"1130510",="00718B","20.833","483,501,000","10,072,990,585"
"1130510",="006201","21.03","14,946,000","314,246,466"
"1130510",="00942B","15.333","409,459,000","6,278,278,937"
"1130510",="00937B","15.698","8,424,805,000","132,252,365,050"
"1130510",="00933B","16.616","3,005,458,000","49,937,586,213"
"1130510",="00931B","14.427","2,026,898,000","29,242,426,818"
"1130510",="00890B","34.27","25,264,000","865,797,412"
"1130510",="00887","11.01","42,351,000","466,441,127"
"1130510",="00886","31.15","8,451,000","263,262,337"
"1130510",="00884B","30.624","70,940,000","2,172,465,178"
"1130510",="00883B","32.231","9,758,000","314,512,903"
"1130510",="00870B","29.527","524,151,000","15,476,445,947"
"1130510",="00867B","32.961","714,650,000","23,555,614,535"
"1130510",="00864B","45.444","117,222,000","5,327,039,604"
"1130510",="00863B","33.735","481,964,000","16,259,223,214"
"1130510",="00862B","32.938","642,381,000","21,158,959,118"
"1130510",="00860B","38.97","4,671,000","182,028,382"
"1130510",="00859B","42.352","4,511,000","191,051,833"
"1130510",="00858","31.3","20,874,000","653,399,310"
"1130510",="00857B","25.132","648,268,000","16,292,307,085"
"1130510",="00856B","38.85","8,292,000","322,140,660"
"1130510",="00853B","29.153","62,634,000","1,825,961,892"
"1130510",="00849B","37.129","530,106,000","19,682,190,698"
"1130510",="00848B","35.043","206,566,000","7,238,635,070"
"1130510",="00847B","27.591","11,305,000","311,920,178"
"1130510",="00846B","35.75","74,350,000","2,658,019,122"
"1130510",="00845B","33.101","201,551,000","6,671,458,236"
"1130510",="00844B","33.119","176,675,000","5,851,294,073"
"1130510",="00842B","33.03","9,767,000","322,614,894"
"1130510",="00841B","31.487","80,940,000","2,548,593,334"
"1130510",="00840B","31.836","59,931,000","1,907,947,701"
"1130510",="00836B","30.654","362,041,000","11,097,912,398"
"1130510",="00834B","34.648","20,198,000","699,827,828"
"1130510",="00831B","40.843","100,000","4,084,313"
"1130510",="00799B","32.797","9,036,000","296,353,014"
"1130510",="00795B","29.741","1,473,098,000","43,810,731,385"
"1130510",="00794B","41.396","31,687,000","1,311,726,785"
"1130510",="00793B","32.755","4,526,000","148,248,007"
"1130510",="00792B","33.657","1,558,615,000","52,458,649,566"
"1130510",="00791B","55.872","253,600,000","14,169,018,265"
"1130510",="00790B","54.79","2,100,000","115,057,885"
